2020-10-02 23:15:16,124:__main__:DEBUG log for Func <function api_post at 0x03950A90> with args:('http://192.168.1.198', '/keypress/power') and kwargs:{}
2020-10-02 23:15:16,124:__main__:DEBUG log for Func <function api_post at 0x03950A90> with args:('http://192.168.1.198', '/keypress/power') and kwargs:{}
2020-10-02 23:15:16,124:__main__:DEBUG log for Func <function api_post at 0x03950A90> with args:('http://192.168.1.198', '/keypress/power') and kwargs:{}
2020-10-02 23:15:31,557:__main__:DEBUG log for Func <function api_post at 0x03950A90> with args:('http://192.168.1.198', '/keypress/power') and kwargs:{}
2020-10-02 23:15:31,557:__main__:DEBUG log for Func <function api_post at 0x03950A90> with args:('http://192.168.1.198', '/keypress/power') and kwargs:{}
2020-10-02 23:15:31,557:__main__:DEBUG log for Func <function api_post at 0x03950A90> with args:('http://192.168.1.198', '/keypress/power') and kwargs:{}
2020-10-02 23:15:31,557:__main__:DEBUG log for Func <function api_post at 0x03950A90> with args:('http://192.168.1.198', '/keypress/power') and kwargs:{}
2020-12-28 20:38:25,769:__main__:DEBUG log for Func <function api_post at 0x049633D0> with args:('http://192.168.0.111', '/keypress/power') and kwargs:{}
2020-12-28 20:38:25,769:__main__:DEBUG log for Func <function api_post at 0x049633D0> with args:('http://192.168.0.111', '/keypress/power') and kwargs:{}
2020-12-28 20:38:25,769:__main__:DEBUG log for Func <function api_post at 0x049633D0> with args:('http://192.168.0.111', '/keypress/power') and kwargs:{}
2020-12-28 21:33:01,582:__main__:DEBUG log for Func <function api_post at 0x046D3418> with args:(<tkinter.ttk.Combobox object .!frame.!combobox>, '/keypress/volumeup') and kwargs:{}
2020-12-28 21:33:01,582:__main__:DEBUG log for Func <function api_post at 0x046D3418> with args:(<tkinter.ttk.Combobox object .!frame.!combobox>, '/keypress/volumeup') and kwargs:{}
2020-12-28 21:33:01,582:__main__:DEBUG log for Func <function api_post at 0x046D3418> with args:(<tkinter.ttk.Combobox object .!frame.!combobox>, '/keypress/volumeup') and kwargs:{}
2020-12-28 21:34:21,786:__main__:DEBUG log for Func <function api_post at 0x03D13418> with args:(<tkinter.ttk.Combobox object .!frame.!combobox>, '/keypress/power') and kwargs:{}
2020-12-28 21:34:21,786:__main__:DEBUG log for Func <function api_post at 0x03D13418> with args:(<tkinter.ttk.Combobox object .!frame.!combobox>, '/keypress/power') and kwargs:{}
2020-12-28 21:34:21,786:__main__:DEBUG log for Func <function api_post at 0x03D13418> with args:(<tkinter.ttk.Combobox object .!frame.!combobox>, '/keypress/power') and kwargs:{}
2020-12-28 21:47:20,383:__main__:DEBUG log for Func <function api_post at 0x03A23418> with args:(<tkinter.ttk.Combobox object .!frame.!combobox>, '/keypress/power') and kwargs:{}
2020-12-28 21:47:20,383:__main__:DEBUG log for Func <function api_post at 0x03A23418> with args:(<tkinter.ttk.Combobox object .!frame.!combobox>, '/keypress/power') and kwargs:{}
2020-12-28 21:47:20,383:__main__:DEBUG log for Func <function api_post at 0x03A23418> with args:(<tkinter.ttk.Combobox object .!frame.!combobox>, '/keypress/power') and kwargs:{}
2020-12-28 22:16:47,866:__main__:DEBUG log for Func <function api_post at 0x03D93418> with args:(<tkinter.StringVar object at 0x03D8A8F8>, '/keypress/power') and kwargs:{}
2020-12-28 22:16:47,866:__main__:DEBUG log for Func <function api_post at 0x03D93418> with args:(<tkinter.StringVar object at 0x03D8A8F8>, '/keypress/power') and kwargs:{}
2020-12-28 22:16:47,866:__main__:DEBUG log for Func <function api_post at 0x03D93418> with args:(<tkinter.StringVar object at 0x03D8A8F8>, '/keypress/power') and kwargs:{}
2020-12-28 22:17:00,312:__main__:DEBUG log for Func <function api_post at 0x03D93418> with args:(<tkinter.StringVar object at 0x03D8A8F8>, '/keypress/power') and kwargs:{}
2020-12-28 22:17:00,312:__main__:DEBUG log for Func <function api_post at 0x03D93418> with args:(<tkinter.StringVar object at 0x03D8A8F8>, '/keypress/power') and kwargs:{}
2020-12-28 22:17:00,312:__main__:DEBUG log for Func <function api_post at 0x03D93418> with args:(<tkinter.StringVar object at 0x03D8A8F8>, '/keypress/power') and kwargs:{}
2020-12-28 22:19:20,863:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/power') and kwargs:{}
2020-12-28 22:19:20,863:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/power') and kwargs:{}
2020-12-28 22:19:20,863:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/power') and kwargs:{}
